what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1544702797457
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1544702800325
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1544702808276
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1544702815029
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1544702815215
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1544702815234
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1544702819856
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1544702820040
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1544702826761
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1544702829247
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1544702840556
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1544702845494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1544702847529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1544702851343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1544702851947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1544702858353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1544702860069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1544702865592
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1544702870443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1544702870865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1544702871862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1544702878105
